Product,Region,Agent ID,Customer Type,Call Duration,Resolved,Satisfaction Ratio,Up-sell Amount
Desktop,East,AID_13141,Corporate,89,Yes,3,240
Accessories,West,AID_13142,Corporate,65,Yes,3.2,0
Accessories,South,AID_13143,Corporate,71,Yes,2.7,0
Software,North,AID_13144,SME,78,Yes,3.9,0
Laptop,West,AID_13145,SME,87,Yes,2.7,0
Laptop,South,AID_13146,profit,73,Yes,3.2,210
Misc,West,AID_13147,profit,83,Yes,3.2,170
Misc,South,AID_13148,Individual,73,No,2.8,0
Accessories,West,AID_13149,Individual,88,No,2.9,210
Desktop,East,AID_13150,SME,81,No,2.5,130
Accessories,North,AID_13151,Corporate,61,Yes,3.2,0
Laptop,Mid-West,AID_13152,Corporate,96,Yes,2.6,0
Monitor,West,AID_13153,Corporate,82,Yes,4,120
Laptop,South,AID_13154,Individual,90,Yes,3,200
Misc,Mid-West,AID_13155,Individual,78,Yes,3.7,0
Monitor,North,AID_13156,Corporate,70,Yes,2.8,230
Desktop,North,AID_13157,Corporate,76,Yes,3.5,210
Software,North,AID_13158,Corporate,83,Yes,2.9,180
Desktop,West,AID_13159,SME,75,Yes,3.7,0
Software,West,AID_13160,Corporate,91,Yes,3.4,0
Desktop,Mid-West,AID_13161,SME,77,Yes,3,0
Accessories,South,AID_13162,profit,77,Yes,3.9,200
Desktop,North,AID_13163,Individual,78,Yes,2.5,240
Laptop,Mid-West,AID_13164,Corporate,72,Yes,3,0
Monitor,East,AID_13165,SME,78,Yes,3.6,190
Laptop,South,AID_13166,Corporate,61,Yes,3.6,250
Monitor,East,AID_13167,Individual,56,Yes,2.7,240
Desktop,North,AID_13168,profit,69,Yes,2.6,0
Desktop,East,AID_13169,Corporate,73,Yes,3.4,220
Misc,West,AID_13170,Corporate,67,No,3.2,0
Accessories,West,AID_13171,profit,72,Yes,2.7,0
Desktop,South,AID_13172,SME,70,Yes,3,180
Misc,West,AID_13173,SME,74,Yes,3,120
Misc,South,AID_13174,Individual,73,Yes,2.6,0
Desktop,West,AID_13175,Corporate,70,Yes,3.1,150
Laptop,West,AID_13176,Corporate,77,Yes,2.5,230
Laptop,West,AID_13177,Individual,79,Yes,4.2,0
Desktop,South,AID_13178,Corporate,67,Yes,2.9,0
Misc,North,AID_13179,Individual,59,No,3.5,0
Monitor,West,AID_13180,Individual,79,Yes,2.4,0
Laptop,West,AID_13181,profit,72,Yes,3,0
Misc,East,AID_13182,SME,87,Yes,3.2,0
Accessories,North,AID_13183,SME,57,Yes,2.2,260
Misc,North,AID_13184,SME,72,Yes,3,230
Accessories,West,AID_13185,Individual,68,Yes,3.2,0
Accessories,South,AID_13186,Individual,78,Yes,3.6,0
Misc,Mid-West,AID_13187,SME,72,Yes,3.9,160
Software,Mid-West,AID_13188,SME,81,Yes,2,0
Laptop,North,AID_13189,profit,83,Yes,3,220
Software,South,AID_13190,SME,80,Yes,2.9,180
Desktop,West,AID_13191,SME,78,Yes,2.8,180
Misc,South,AID_13192,Corporate,68,Yes,2.9,140
Desktop,East,AID_13193,Corporate,78,Yes,3.9,0
Laptop,East,AID_13194,Individual,83,Yes,2.3,0
Accessories,North,AID_13195,Individual,73,Yes,3.6,280
Misc,South,AID_13196,SME,75,Yes,2.8,240
Desktop,East,AID_13197,SME,85,No,2.3,190
Accessories,North,AID_13198,Corporate,82,Yes,3.2,250
Software,East,AID_13199,SME,72,Yes,3.2,0
Monitor,North,AID_13200,SME,69,Yes,3.5,0
Laptop,Mid-West,AID_13201,SME,76,Yes,3,0
Laptop,North,AID_13202,profit,76,Yes,3.1,200
Software,West,AID_13203,profit,84,Yes,3.2,190
Accessories,West,AID_13204,Corporate,73,Yes,3.9,190
Desktop,South,AID_13205,SME,83,Yes,3,210
Software,East,AID_13206,Corporate,70,Yes,2.9,0
Laptop,Mid-West,AID_13207,SME,72,Yes,3,170
Monitor,South,AID_13208,Individual,68,Yes,2.9,0
Monitor,South,AID_13209,Individual,88,Yes,3.5,0
Misc,Mid-West,AID_13210,profit,67,Yes,3.6,0
Accessories,East,AID_13211,Corporate,76,Yes,3.1,0
Accessories,West,AID_13212,SME,60,Yes,2,270
Misc,North,AID_13213,Corporate,88,Yes,2.8,270
Software,North,AID_13214,SME,88,Yes,2.7,130
Desktop,South,AID_13215,profit,61,Yes,3.6,180
Desktop,Mid-West,AID_13216,profit,74,Yes,3.9,0
Laptop,East,AID_13217,Individual,66,Yes,1.9,180
Misc,West,AID_13218,profit,63,Yes,4.2,230
Desktop,North,AID_13219,SME,72,Yes,3,0
Laptop,Mid-West,AID_13220,profit,76,Yes,2.1,0
Laptop,East,AID_13221,SME,65,Yes,3.5,160
Monitor,Mid-West,AID_13222,profit,85,Yes,3.8,0
Laptop,South,AID_13223,Corporate,68,Yes,2.1,190
Desktop,Mid-West,AID_13224,profit,71,Yes,2.4,250
Monitor,West,AID_13225,SME,85,Yes,3.5,130
Laptop,West,AID_13226,SME,66,Yes,3.3,0
Accessories,West,AID_13227,profit,81,Yes,2.9,0
Desktop,Mid-West,AID_13228,Individual,82,Yes,4,0
Desktop,East,AID_13229,SME,71,No,3,150
Software,Mid-West,AID_13230,profit,68,Yes,2.8,240
Monitor,West,AID_13231,Individual,80,Yes,3.6,0
Software,South,AID_13232,SME,90,No,2.7,290
Laptop,East,AID_13233,SME,77,Yes,2.6,180
Laptop,Mid-West,AID_13234,Individual,72,Yes,3.5,160
Laptop,East,AID_13235,Corporate,80,Yes,2.6,210
Monitor,East,AID_13236,Corporate,74,Yes,2.8,0
Laptop,West,AID_13237,SME,73,Yes,2.2,0
Laptop,East,AID_13238,SME,74,No,3.4,100
Laptop,Mid-West,AID_13239,Individual,74,Yes,2.5,210
Software,North,AID_13240,profit,73,Yes,2.6,180
Software,Mid-West,AID_13241,Individual,79,Yes,3.9,220
Accessories,North,AID_13242,Individual,74,Yes,3,0
Laptop,South,AID_13243,Corporate,76,Yes,2.7,0
Monitor,East,AID_13244,SME,70,Yes,3.7,250
Desktop,South,AID_13245,SME,67,Yes,3.3,0
Monitor,South,AID_13246,Individual,63,Yes,2.2,180
Misc,South,AID_13247,Individual,76,Yes,3.3,0
Laptop,North,AID_13248,SME,81,Yes,2.9,0
Desktop,East,AID_13249,Individual,68,Yes,2.7,0
Laptop,South,AID_13250,Corporate,66,Yes,2,200
Misc,South,AID_13251,Corporate,75,Yes,2.3,0
Monitor,East,AID_13252,Individual,74,Yes,2.7,210
Laptop,West,AID_13253,Corporate,71,Yes,3.3,180
Accessories,North,AID_13254,profit,83,Yes,2.9,180
Desktop,North,AID_13255,SME,80,Yes,2.5,220
Accessories,East,AID_13256,SME,86,Yes,3.3,0
Laptop,North,AID_13257,profit,77,Yes,2.8,190
Accessories,South,AID_13258,Individual,90,Yes,3.5,230
Software,East,AID_13259,Corporate,70,Yes,2.2,280
Desktop,North,AID_13260,SME,76,Yes,2.8,180
Desktop,Mid-West,AID_13261,Corporate,80,Yes,3.5,200
Misc,East,AID_13262,profit,76,Yes,2.7,140
Accessories,East,AID_13263,SME,76,Yes,2.9,190
Desktop,North,AID_13264,Individual,84,Yes,3.6,170
Accessories,East,AID_13265,Individual,74,Yes,2.8,90
Desktop,South,AID_13266,Corporate,72,Yes,3,260
Accessories,South,AID_13267,SME,88,Yes,2.8,0
Misc,West,AID_13268,Corporate,75,Yes,4.2,160
Accessories,East,AID_13269,Individual,75,Yes,3,220
Monitor,North,AID_13270,SME,93,Yes,1.7,160
Accessories,East,AID_13271,Corporate,77,Yes,3,0
Desktop,Mid-West,AID_13272,Individual,69,Yes,3,220
Accessories,West,AID_13273,Individual,75,Yes,3,180
Accessories,East,AID_13274,profit,80,Yes,3.3,250
Software,South,AID_13275,Corporate,73,Yes,2.6,180
Misc,West,AID_13276,profit,75,Yes,3.3,0
Software,South,AID_13277,Individual,78,Yes,3.2,0
Misc,West,AID_13278,SME,76,Yes,3.2,300
Misc,North,AID_13279,profit,73,Yes,2.5,0
Misc,West,AID_13280,profit,73,No,2.9,0
Misc,Mid-West,AID_13281,profit,80,Yes,3.4,150
Accessories,Mid-West,AID_13282,Corporate,77,Yes,2.8,250
Misc,East,AID_13283,Corporate,75,Yes,3.2,0
Misc,West,AID_13284,Individual,82,Yes,3.3,0
Misc,North,AID_13285,profit,74,Yes,3.3,220
Accessories,North,AID_13286,Corporate,77,Yes,2,0
Accessories,North,AID_13287,Corporate,88,Yes,2.4,210
Misc,Mid-West,AID_13288,Individual,73,No,2.3,220
Monitor,North,AID_13289,Individual,76,Yes,3.4,210
Accessories,East,AID_13290,SME,66,Yes,3.4,180
Desktop,North,AID_13291,Individual,70,Yes,2.8,110
Accessories,East,AID_13292,profit,80,Yes,3.8,0
Misc,West,AID_13293,Individual,63,Yes,2.7,140
Misc,Mid-West,AID_13294,profit,75,Yes,2.7,0
Accessories,North,AID_13295,SME,67,Yes,2.1,0
Misc,South,AID_13296,Corporate,71,Yes,2.6,210
Desktop,Mid-West,AID_13297,SME,84,Yes,4.1,280
Software,East,AID_13298,Individual,69,Yes,2.9,240
Laptop,East,AID_13299,Corporate,74,Yes,2.4,210
Accessories,South,AID_13300,SME,80,Yes,3.5,140
Desktop,North,AID_13301,profit,68,Yes,4.1,0
Desktop,Mid-West,AID_13302,profit,70,Yes,3.5,0
Desktop,Mid-West,AID_13303,Corporate,85,Yes,3.5,0
Accessories,East,AID_13304,SME,73,Yes,3.1,310
Accessories,North,AID_13305,Individual,67,Yes,2.4,220
Laptop,South,AID_13306,Individual,65,Yes,2.7,190
Software,West,AID_13307,Corporate,82,Yes,2.6,0
Laptop,Mid-West,AID_13308,Corporate,80,Yes,3.3,0
Desktop,North,AID_13309,profit,70,Yes,3,240
Software,North,AID_13310,Individual,76,Yes,2.7,170
Accessories,East,AID_13311,Individual,60,Yes,3.2,0
Accessories,East,AID_13312,Individual,64,Yes,2.5,220
Software,North,AID_13313,profit,67,Yes,2.7,170
Desktop,West,AID_13314,Corporate,77,No,2.9,180
Laptop,South,AID_13315,SME,73,Yes,2.8,140
Laptop,Mid-West,AID_13316,Corporate,82,Yes,2.7,0
Misc,West,AID_13317,profit,72,Yes,2.9,260
Software,North,AID_13318,Individual,80,Yes,2.8,0
Desktop,North,AID_13319,profit,71,Yes,2.9,0
Laptop,North,AID_13320,Individual,80,Yes,3.1,230
Software,South,AID_13321,profit,66,Yes,3.6,130
Monitor,Mid-West,AID_13322,Corporate,81,Yes,2.9,200
Monitor,North,AID_13323,profit,80,No,3.5,220
Desktop,North,AID_13324,Individual,80,Yes,3.2,0
Software,North,AID_13325,SME,62,Yes,3.7,0
Monitor,Mid-West,AID_13326,Individual,67,Yes,2.3,150
Misc,Mid-West,AID_13327,profit,80,Yes,2.8,0
Software,Mid-West,AID_13328,profit,75,Yes,3.6,0
Laptop,West,AID_13329,Corporate,74,Yes,3.1,0
Software,South,AID_13330,Corporate,85,Yes,2.9,0
Misc,West,AID_13331,profit,74,Yes,3.3,260
Desktop,Mid-West,AID_13332,Corporate,66,Yes,2.6,250
Misc,West,AID_13333,SME,74,Yes,3.5,180
Laptop,North,AID_13334,profit,67,Yes,3.6,0
Monitor,Mid-West,AID_13335,SME,69,Yes,3.6,130
Accessories,North,AID_13336,SME,70,Yes,3.1,0
Misc,West,AID_13337,SME,68,Yes,2.8,280
Desktop,Mid-West,AID_13338,SME,86,Yes,3.5,150
Accessories,East,AID_13339,Individual,69,Yes,2.5,0
Accessories,Mid-West,AID_13340,Corporate,73,Yes,2.9,0
Monitor,West,AID_13341,profit,64,Yes,3.5,0
Monitor,South,AID_13342,SME,68,Yes,3.7,200
Laptop,South,AID_13343,Individual,66,Yes,3.1,240
Accessories,North,AID_13344,profit,57,Yes,3.5,0
Monitor,Mid-West,AID_13345,SME,67,Yes,3.6,160
Desktop,West,AID_13346,profit,83,Yes,3.2,240
Misc,South,AID_13347,profit,69,Yes,2.5,0
Desktop,East,AID_13348,Corporate,73,Yes,2.5,0
Laptop,North,AID_13349,Corporate,71,Yes,3.1,0
Software,Mid-West,AID_13350,Individual,83,Yes,4.5,0
Desktop,North,AID_13351,Corporate,69,Yes,3.2,150
Laptop,South,AID_13352,Corporate,69,Yes,2.7,130
Desktop,Mid-West,AID_13353,SME,86,No,2.3,0
Accessories,North,AID_13354,SME,78,Yes,3.8,200
Misc,North,AID_13355,Corporate,71,Yes,2.9,0
Accessories,South,AID_13356,profit,76,Yes,2,60
Misc,West,AID_13357,profit,77,Yes,2.7,0
Software,East,AID_13358,SME,72,Yes,2.5,0
Laptop,North,AID_13359,Corporate,75,Yes,4,0
Software,East,AID_13360,Corporate,80,Yes,3.3,210
Laptop,East,AID_13361,Corporate,75,Yes,3,0
Misc,West,AID_13362,Corporate,74,Yes,3,160
Laptop,West,AID_13363,Individual,58,Yes,3.4,0
Desktop,Mid-West,AID_13364,Corporate,86,Yes,4,0
Misc,East,AID_13365,Corporate,76,Yes,3.7,0
Accessories,Mid-West,AID_13366,SME,69,No,2.2,150
Laptop,South,AID_13367,profit,81,Yes,3.1,220
Software,Mid-West,AID_13368,profit,80,Yes,2.6,150
Misc,East,AID_13369,profit,84,Yes,1.8,270
Monitor,Mid-West,AID_13370,Individual,71,Yes,3.8,130
Monitor,North,AID_13371,Corporate,66,No,2.2,190
Software,East,AID_13372,Corporate,70,Yes,2.7,220
Laptop,Mid-West,AID_13373,Corporate,71,Yes,2.2,170
Desktop,West,AID_13374,Individual,87,Yes,2.3,0
Software,East,AID_13375,SME,80,Yes,3,0
Desktop,North,AID_13376,profit,72,Yes,2.2,250
Monitor,West,AID_13377,SME,71,Yes,2,280
Monitor,South,AID_13378,SME,72,No,3.3,190
Laptop,South,AID_13379,profit,62,Yes,3.1,0
Desktop,North,AID_13380,SME,71,Yes,3.6,230
Software,East,AID_13381,Corporate,73,Yes,3.3,0
Accessories,Mid-West,AID_13382,SME,67,Yes,2.8,140
Software,East,AID_13383,Corporate,68,Yes,2.7,190
Software,South,AID_13384,SME,76,Yes,1.9,230
Misc,West,AID_13385,profit,57,Yes,2.8,240
Laptop,South,AID_13386,Corporate,69,Yes,3.5,140
Laptop,North,AID_13387,Individual,83,Yes,3.3,170
Monitor,Mid-West,AID_13388,Corporate,79,Yes,2.3,120
Misc,East,AID_13389,Corporate,88,Yes,3.1,220
Monitor,Mid-West,AID_13390,Corporate,74,Yes,1.9,170
Monitor,North,AID_13391,Corporate,57,Yes,2.6,0
Misc,South,AID_13392,SME,78,Yes,3.1,170
Accessories,South,AID_13393,Individual,60,Yes,3.6,260
Misc,North,AID_13394,SME,70,Yes,2.8,230
Desktop,West,AID_13395,Individual,66,Yes,2.7,200
Desktop,Mid-West,AID_13396,Corporate,83,Yes,3.5,0
Laptop,North,AID_13397,Corporate,73,Yes,3.4,0
Software,Mid-West,AID_13398,Individual,72,Yes,2.8,220
Accessories,Mid-West,AID_13399,Corporate,84,Yes,2.4,280
Software,South,AID_13400,Corporate,80,Yes,3.3,150
Monitor,Mid-West,AID_13401,SME,68,Yes,2.4,240
Desktop,South,AID_13402,SME,78,Yes,3.3,0
Laptop,East,AID_13403,profit,88,Yes,2.7,0
Software,North,AID_13404,Individual,70,Yes,3.5,100
Monitor,South,AID_13405,SME,71,Yes,2.7,0
Laptop,East,AID_13406,profit,83,Yes,3,0
Software,East,AID_13407,profit,93,Yes,2.7,230
Misc,West,AID_13408,profit,80,Yes,3.2,140
Laptop,South,AID_13409,Corporate,77,Yes,3,0
Monitor,West,AID_13410,SME,74,No,3,230
Desktop,East,AID_13411,Corporate,77,Yes,2.7,270
Desktop,East,AID_13412,profit,58,Yes,3.1,170
Laptop,Mid-West,AID_13413,SME,84,Yes,3.1,0
Monitor,East,AID_13414,Individual,68,Yes,2.4,210
Monitor,Mid-West,AID_13415,Individual,75,Yes,2.1,230
Monitor,West,AID_13416,Corporate,86,Yes,3.5,240
Monitor,South,AID_13417,Corporate,72,Yes,1.7,210
Desktop,Mid-West,AID_13418,SME,75,Yes,2.3,170
Software,South,AID_13419,Corporate,81,Yes,4,90
Laptop,East,AID_13420,Individual,84,No,3.6,0
Monitor,Mid-West,AID_13421,Corporate,77,Yes,2,250
Laptop,East,AID_13422,Corporate,75,Yes,3.1,140
Monitor,South,AID_13423,Individual,77,Yes,2.6,260
Software,West,AID_13424,Individual,83,Yes,3.1,230
Laptop,North,AID_13425,Corporate,69,Yes,2.3,0
Laptop,West,AID_13426,SME,68,Yes,4,0
Software,Mid-West,AID_13427,profit,71,Yes,3.4,0
Misc,Mid-West,AID_13428,SME,70,Yes,3.3,220
Monitor,North,AID_13429,profit,82,Yes,2,0
Desktop,East,AID_13430,Corporate,86,Yes,2.8,100
Monitor,South,AID_13431,Corporate,76,Yes,3.5,260
Laptop,Mid-West,AID_13432,SME,60,Yes,3.7,120
Software,North,AID_13433,profit,58,Yes,3.2,260
Laptop,North,AID_13434,Individual,89,Yes,2.3,0
Monitor,South,AID_13435,profit,79,Yes,2.8,180
Laptop,South,AID_13436,SME,77,Yes,3.2,0
Misc,West,AID_13437,Corporate,74,Yes,2.2,240
Accessories,East,AID_13438,profit,67,Yes,3.1,260
Accessories,East,AID_13439,Corporate,78,Yes,3.3,240
Accessories,Mid-West,AID_13440,profit,65,Yes,3.4,220
Accessories,North,AID_13441,SME,55,Yes,3.2,270
Desktop,North,AID_13442,SME,68,Yes,3.4,0
Desktop,East,AID_13443,SME,73,Yes,2.9,200
Accessories,North,AID_13444,Corporate,87,Yes,2.3,160
Accessories,Mid-West,AID_13445,Individual,68,Yes,1.9,200
Laptop,South,AID_13446,SME,85,Yes,3.2,0
Monitor,South,AID_13447,SME,78,Yes,2.2,0
Accessories,Mid-West,AID_13448,SME,72,Yes,3.5,200
Monitor,East,AID_13449,Corporate,67,Yes,3.4,0
Misc,East,AID_13450,profit,68,Yes,2.5,0
Misc,West,AID_13451,Individual,78,Yes,3,0
Software,West,AID_13452,Corporate,63,Yes,2.6,0
Software,South,AID_13453,profit,74,Yes,2.3,220
Desktop,Mid-West,AID_13454,Corporate,66,Yes,3.2,100
Misc,East,AID_13455,Individual,79,Yes,3.2,0
Software,South,AID_13456,profit,73,Yes,3.5,240
Desktop,West,AID_13457,Corporate,63,Yes,2.6,160
Desktop,South,AID_13458,SME,79,Yes,3,0
Software,Mid-West,AID_13459,SME,71,Yes,3.5,180
Monitor,Mid-West,AID_13460,SME,78,Yes,2.5,180
Software,East,AID_13461,SME,76,Yes,2.9,310
Accessories,East,AID_13462,Individual,83,No,2.8,110
Desktop,East,AID_13463,SME,73,Yes,2.7,150
Software,Mid-West,AID_13464,profit,76,Yes,3.2,210
Accessories,West,AID_13465,Corporate,75,Yes,3.4,0
Misc,South,AID_13466,profit,69,Yes,2.7,160
Desktop,South,AID_13467,profit,80,Yes,3,190
Accessories,East,AID_13468,Individual,74,Yes,3.4,140
Laptop,Mid-West,AID_13469,Corporate,79,Yes,3.5,0
Accessories,South,AID_13470,SME,61,Yes,2.9,0
Desktop,South,AID_13471,Corporate,72,Yes,3.4,240
Laptop,West,AID_13472,profit,69,Yes,3.1,190
Laptop,Mid-West,AID_13473,SME,57,Yes,2.4,0
Software,West,AID_13474,profit,82,Yes,2.8,150
Accessories,North,AID_13475,SME,75,Yes,3.2,0
Accessories,North,AID_13476,profit,77,Yes,3.4,260
Software,North,AID_13477,Corporate,71,Yes,3.2,0
Misc,West,AID_13478,SME,76,Yes,3,140
Software,Mid-West,AID_13479,Corporate,72,Yes,2.8,0
Software,West,AID_13480,Individual,54,Yes,2,0
Monitor,South,AID_13481,profit,74,Yes,3.4,170
Accessories,West,AID_13482,Individual,64,Yes,2.8,0
Laptop,North,AID_13483,SME,59,Yes,2.8,160
Software,West,AID_13484,Corporate,70,Yes,3.1,130
Accessories,East,AID_13485,Individual,78,Yes,3.1,0
Monitor,Mid-West,AID_13486,profit,82,Yes,2.7,0
Misc,North,AID_13487,Individual,58,Yes,3.6,0
Misc,East,AID_13488,SME,71,Yes,2.9,250
Misc,West,AID_13489,SME,68,Yes,3.6,0
Desktop,East,AID_13490,Individual,82,Yes,2.6,0
Monitor,West,AID_13491,Individual,89,Yes,2.2,0
Misc,West,AID_13492,Individual,61,Yes,3.5,0
Software,North,AID_13493,SME,72,Yes,3.7,200
Monitor,West,AID_13494,profit,74,Yes,3.1,190
Monitor,West,AID_13495,Corporate,66,Yes,1.9,210
Monitor,North,AID_13496,Corporate,62,Yes,3.2,130
Software,Mid-West,AID_13497,profit,83,Yes,2.7,0
Misc,Mid-West,AID_13498,Corporate,79,Yes,3.1,140
Accessories,West,AID_13499,SME,77,No,3.3,80
Laptop,South,AID_13500,SME,70,Yes,3.1,220
Misc,South,AID_13501,Individual,65,Yes,2.5,0
Desktop,North,AID_13502,Individual,54,Yes,3.1,280
Accessories,Mid-West,AID_13503,profit,71,Yes,2.8,0
Laptop,West,AID_13504,Corporate,67,Yes,2.9,0
Laptop,East,AID_13505,profit,83,Yes,4.1,0
Accessories,West,AID_13506,Corporate,78,Yes,2.4,0
Monitor,East,AID_13507,profit,78,Yes,2.4,180
Software,Mid-West,AID_13508,profit,92,Yes,3,150
Laptop,West,AID_13509,profit,65,Yes,3.2,210
Accessories,East,AID_13510,SME,65,Yes,2.1,300
Accessories,North,AID_13511,profit,60,Yes,3.2,110
Desktop,Mid-West,AID_13512,Individual,87,Yes,3.3,190
Accessories,Mid-West,AID_13513,profit,76,Yes,3.1,0
Software,Mid-West,AID_13514,Corporate,80,Yes,3,260
Software,North,AID_13515,SME,70,Yes,2.6,160
Laptop,East,AID_13516,SME,72,Yes,3.1,0
Monitor,Mid-West,AID_13517,Individual,67,Yes,3.2,240
Desktop,North,AID_13518,SME,68,Yes,3.5,170
Misc,South,AID_13519,SME,79,Yes,3.7,180
Laptop,East,AID_13520,Corporate,63,Yes,2,170
Monitor,East,AID_13521,profit,72,Yes,2.8,170
Desktop,West,AID_13522,SME,68,Yes,3.7,0
Desktop,Mid-West,AID_13523,SME,82,Yes,2.6,0
Accessories,Mid-West,AID_13524,Corporate,76,Yes,3.4,240
Laptop,South,AID_13525,SME,80,Yes,1.8,200
Desktop,Mid-West,AID_13526,profit,70,Yes,3.3,270
Desktop,South,AID_13527,Individual,78,Yes,3.1,200
Misc,South,AID_13528,SME,76,No,3.7,210
Accessories,West,AID_13529,profit,61,Yes,3.6,160
Misc,Mid-West,AID_13530,SME,81,No,2.7,170
Misc,Mid-West,AID_13531,Individual,76,Yes,2.6,0
Accessories,Mid-West,AID_13532,Corporate,75,Yes,3.1,180
Monitor,East,AID_13533,Corporate,82,Yes,4.2,200
Laptop,Mid-West,AID_13534,Individual,72,Yes,3.3,220
Software,West,AID_13535,SME,59,Yes,2.6,270
Misc,South,AID_13536,Individual,78,Yes,3.6,0
Laptop,South,AID_13537,profit,61,Yes,3,120
Misc,Mid-West,AID_13538,Corporate,68,Yes,3.3,0
Accessories,West,AID_13539,Individual,78,Yes,2.8,100
Software,East,AID_13540,Corporate,70,Yes,3.3,280
Accessories,South,AID_13541,SME,72,Yes,2.9,190
Monitor,East,AID_13542,Corporate,76,Yes,2.5,240
Misc,Mid-West,AID_13543,profit,75,Yes,2.7,0
Desktop,West,AID_13544,SME,71,Yes,2.7,170
Desktop,North,AID_13545,profit,79,Yes,2.9,220
Desktop,South,AID_13546,Corporate,85,Yes,3.2,100
Misc,East,AID_13547,Corporate,79,Yes,3.6,0
Misc,East,AID_13548,Individual,87,Yes,3.1,0
Software,Mid-West,AID_13549,Individual,70,Yes,2.7,230
Laptop,West,AID_13550,SME,77,Yes,2.6,160
Laptop,North,AID_13551,Corporate,66,Yes,2.4,290
Accessories,West,AID_13552,profit,58,Yes,2.5,0
Desktop,Mid-West,AID_13553,profit,79,Yes,2.9,0
Desktop,South,AID_13554,Corporate,87,Yes,2.9,0
Monitor,Mid-West,AID_13555,Individual,73,Yes,3.7,190
Accessories,North,AID_13556,Corporate,67,Yes,2.5,240
Misc,South,AID_13557,profit,82,Yes,1.9,0
Laptop,Mid-West,AID_13558,Individual,82,Yes,2.8,170
Desktop,North,AID_13559,Corporate,70,Yes,3.3,170
Monitor,South,AID_13560,Individual,80,Yes,2.6,210
Laptop,East,AID_13561,Corporate,84,Yes,2.9,170
Accessories,North,AID_13562,SME,90,Yes,2.2,0
Misc,South,AID_13563,profit,82,Yes,2.6,170
Monitor,North,AID_13564,Individual,70,Yes,2.1,280
Software,South,AID_13565,Individual,81,Yes,2.5,0
Monitor,South,AID_13566,SME,77,Yes,3.4,0
Monitor,South,AID_13567,Corporate,73,Yes,2.9,0
Accessories,Mid-West,AID_13568,Corporate,60,Yes,3.6,240
Software,West,AID_13569,profit,71,Yes,2.9,0
Desktop,South,AID_13570,Individual,68,Yes,2.4,0
Monitor,West,AID_13571,Individual,72,Yes,3.5,0
Monitor,East,AID_13572,SME,65,No,2.4,260
Accessories,North,AID_13573,Corporate,62,Yes,3.1,230
Monitor,West,AID_13574,SME,65,Yes,3.1,0
Accessories,Mid-West,AID_13575,Corporate,82,Yes,2.8,0
Laptop,North,AID_13576,Individual,81,Yes,2.6,160
Software,Mid-West,AID_13577,Individual,81,Yes,3.5,240
Misc,South,AID_13578,profit,63,Yes,2.4,180
Misc,East,AID_13579,profit,90,Yes,2.6,250
Desktop,Mid-West,AID_13580,Corporate,69,Yes,2.7,250
Monitor,North,AID_13581,Individual,86,Yes,3.5,0
Accessories,West,AID_13582,Corporate,70,Yes,2.2,180
Laptop,East,AID_13583,SME,80,Yes,2.4,220
Monitor,Mid-West,AID_13584,Corporate,61,Yes,2.4,260
Accessories,South,AID_13585,Corporate,77,Yes,3,160
Laptop,South,AID_13586,profit,70,Yes,3.6,0
Software,West,AID_13587,profit,78,Yes,4.4,170
Laptop,North,AID_13588,profit,78,Yes,2,280
Laptop,Mid-West,AID_13589,Corporate,83,Yes,3.1,210
Accessories,North,AID_13590,Individual,80,Yes,3.3,200
Monitor,Mid-West,AID_13591,profit,63,Yes,2.8,210
Misc,Mid-West,AID_13592,Corporate,74,Yes,3.4,0
Desktop,Mid-West,AID_13593,Individual,97,Yes,3.9,200
Desktop,East,AID_13594,SME,74,No,3.3,0
Monitor,North,AID_13595,Individual,77,Yes,3.2,0
Software,West,AID_13596,SME,76,No,2.1,0
Monitor,North,AID_13597,Corporate,85,Yes,3.5,0
Accessories,Mid-West,AID_13598,Corporate,79,Yes,2.6,0
Laptop,North,AID_13599,Individual,85,Yes,3.6,0
Monitor,Mid-West,AID_13600,Individual,79,Yes,2.6,220
Desktop,West,AID_13601,SME,82,Yes,3.2,0
Desktop,East,AID_13602,Individual,86,Yes,3.4,0
Laptop,North,AID_13603,SME,77,Yes,2.7,140
Monitor,South,AID_13604,SME,67,Yes,2.3,0
Misc,Mid-West,AID_13605,Corporate,83,Yes,2.8,0
Laptop,South,AID_13606,Individual,81,Yes,2.5,240
Accessories,South,AID_13607,Corporate,70,Yes,3.3,200
Misc,East,AID_13608,Corporate,71,Yes,2.7,290
Misc,East,AID_13609,profit,72,Yes,2.8,210
Software,Mid-West,AID_13610,profit,68,Yes,2.8,230
Misc,East,AID_13611,profit,72,Yes,2.8,250
Accessories,Mid-West,AID_13612,Individual,61,Yes,2,190
Accessories,South,AID_13613,Corporate,82,Yes,2.9,0
Misc,Mid-West,AID_13614,Corporate,83,Yes,3,0
Misc,South,AID_13615,Individual,73,Yes,3.1,220
Misc,Mid-West,AID_13616,Individual,79,Yes,2.6,230
Accessories,West,AID_13617,Corporate,66,Yes,2.7,190
Misc,North,AID_13618,profit,75,No,2.3,280
Laptop,West,AID_13619,SME,94,Yes,3.4,260
Accessories,West,AID_13620,Corporate,62,Yes,2.7,0
Monitor,West,AID_13621,Individual,63,Yes,3.2,230
Software,Mid-West,AID_13622,SME,76,Yes,3.2,0
